,country_name,region,polity,Adjusted net savings (% of GNI),"Adolescent birth rate (births per 1,000 women ages 15-19)","Antenatal care coverage, at least one visit (%)",Birth registration (% under age 5),Carbon dioxide emissions (kg per 2011 PPP $ of GDP),"Carbon dioxide emissions, per capita (tonnes)",Child labour (% ages 5-17),"Child malnutrition, stunting (moderate or severe) (% under age 5)","Child marriage, women married by age 18 (% of women ages 20–24 years who are married or in union)","Contraceptive prevalence, any method (% of married or in-union women of reproductive age, 15–49 years)",Domestic credit provided by financial sector (% of GDP),Employment in agriculture (% of total employment),Employment in services (% of total employment),Employment to population ratio (% ages 15 and older),"Estimated gross national income per capita, female (2011 PPP $)","Estimated gross national income per capita, male (2011 PPP $)",European Union Membership (True/False),Expected years of schooling (years),"Expected years of schooling, female (years)","Expected years of schooling, male (years)",Exports and imports (% of GDP),Female share of employment in senior and middle management (%),"Female share of graduates in science, mathematics, engineering, manufacturing and construction at tertiary level (%)","Foreign direct investment, net inflows (% of GDP)",Forest area (% of total land area),Fossil fuel energy consumption (% of total energy consumption),Fresh water withdrawals (% of total renewable water resources),GDP per capita (2011 PPP $),Gender Inequality Index (GII),Government expenditure on education (% of GDP),Gross capital formation (% of GDP),"Gross domestic product (GDP), total (2011 PPP $ billions)","Gross enrolment ratio, pre-primary (% of preschool-age children)","Gross enrolment ratio, primary (% of primary school-age population)","Gross enrolment ratio, secondary (% of secondary school-age population)","Gross enrolment ratio, tertiary (% of tertiary school-age population)",Gross fixed capital formation (% of GDP),Gross national income (GNI) per capita (2011 PPP $),"HIV prevalence, adult (% ages 15-49)","Homicide rate (per 100,000 people)","Income inequality, Gini coefficient","Income inequality, Palma ratio","Income inequality, quintile ratio","Income quintile ratio, average annual change (%)",Inequality in education (%),Inequality in income (%),Inequality in life expectancy (%),International inbound tourists (thousands),International student mobility (% of total tertiary enrolment),"Internet users, female (% of female population)",Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female","Labour force participation rate (% ages 15 and older), male",Life expectancy at birth (years),"Literacy rate, adult (% ages 15 and older)",MPI 2018: Contribution of Education,MPI 2018: Contribution of Health,MPI 2018: Contribution of standard of living,Mandatory paid maternity leave (days),Mean years of schooling (years),"Mean years of schooling, female (years)","Mean years of schooling, male (years)",Median age (years),Mobile phone subscriptions (per 100 people),"Mortality rate, female adult (per 1,000 people)","Mortality rate, male adult (per 1,000 people)",Multidimensional poverty index (MPI),"Net migration rate (per 1,000 people)",Net official development assistance received (% of GNI),OECD Membership (True/False),Old-age (65 and older) dependency ratio (per 100 people ages 15-64),Old-age pension recipients (% of statutory pension age population),"Overall loss in HDI value due to inequality, average annual change (%)",Population ages 15–64 (millions),Population ages 65 and older (millions),"Population in multidimensional poverty, headcount (%)","Population in multidimensional poverty, headcount (thousands) (for the year of the survey)","Population in multidimensional poverty, headcount (thousands) (projection for 2016)","Population in multidimensional poverty, intensity of deprivation (%)",Population in severe multidimensional poverty (%),"Population living below income poverty line, PPP $1.90 a day (%)","Population living below income poverty line, national poverty line (%)",Population under age 5 (millions),Population vulnerable to multidimensional poverty (%),Population with at least some secondary education (% ages 25 and older),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Primary school dropout rate (% of primary school cohort),Primary school teachers trained to teach (%),"Prison population (per 100,000 people)",Private capital flows (% of GDP),Programme for International Student Assessment (PISA) score in mathematics,Programme for International Student Assessment (PISA) score in reading,Programme for International Student Assessment (PISA) score in science,Proportion of births attended by skilled health personnel (%),Proportion of schools with access to the Internet (%),"Pupil-teacher ratio, primary school (pupils per teacher)",Ratio of education and health expenditure to military expenditure,Red List Index (value),Refugees by country of origin (thousands),"Remittances, inflows (% of GDP)",Research and development expenditure (% of GDP),Rural population with access to electricity (%),Sex ratio at birth (male to female births),Share of seats in parliament (% held by women),Skilled labour force (% of labour force),Survival rate to the last grade of lower secondary general education (%),"Total debt service (% of exports of goods, services and primary income)",Total population (millions),"Unemployment, total (% of labour force)","Unemployment, youth (% ages 15–24)",United Nations Membership (True/False),"Unmet need for family planning (% of married or in-union women of reproductive age, 15–49 years)",Urban population (%),"Violence against women ever experienced, intimate partner (% of female population ages 15 and older)","Violence against women ever experienced, nonintimate partner (% of female population ages 15 and older)",Vulnerable employment (% of total employment),Women with account at financial institution or with mobile money-service provider (% of female population ages 15 and older),Working poor at PPP$3.10 a day (% of total employment),Young age (0-14) dependency ratio (per 100 people ages 15-64),Youth not in school or employment (% ages 15-24)
145,Timor-Leste,South-Eastern Asia,8.0,21.2,44.0,84.4,55.0,0.06,0.4,,50.2,19.0,26.1,-7.2,25.0,59.8,37.5,3301.0,10282.0,0.0,12.8,12.3,13.2,39.3,,,0.2,46.1,,,6570.0,,,16.2,8.5,16.0,109.0,74.0,,25.2,6846.0,,3.9,28.7,1.1,4.1,-2.9,44.9,13.6,20.6,66.0,,,38.8,24.9,52.3,69.2,58.3,24.1,28.1,47.8,84.0,4.5,3.6,5.3,17.4,117.6,122.0,172.0,0.211,-8.5,10.0,0.0,6.7,89.7,-2.4,0.7,0.0,46.0,584.0,584.0,45.8,16.5,30.3,41.8,0.2,26.0,,,,19.5,,50.0,-11.7,,,,56.7,,,,0.889,0.0,2.95,,49.2,1.05,32.3,38.8,96.0,,1.3,3.4,11.6,1.0,25.3,30.2,58.8,13.9,49.4,,23.1,82.5,24.3
146,Togo,Western Africa,-2.0,-31.0,89.1,72.7,78.0,0.28,0.4,22.6,27.6,22.0,19.9,43.8,37.8,44.9,76.1,1265.0,1643.0,0.0,12.4,10.0,13.2,100.0,,,5.8,3.5,17.2,,1430.0,0.567,5.1,26.4,11.1,17.0,124.0,,12.0,26.6,1453.0,2.1,9.0,43.1,2.2,9.7,,38.9,25.1,30.5,338.0,-13.4,,77.6,75.8,79.4,60.5,63.7,28.3,21.8,49.9,98.0,4.8,3.3,6.5,18.9,72.4,252.0,285.0,0.25,-0.3,3.6,0.0,5.1,10.9,-0.5,4.3,0.2,48.4,3496.0,3679.0,51.6,24.4,49.2,55.1,1.2,21.8,39.1,26.3,52.5,45.9,73.0,64.0,1.7,,,,44.6,,41.0,6.9,0.854,8.1,8.36,0.3,19.4,1.02,17.6,7.2,13.0,3.2,7.8,1.8,2.8,1.0,33.6,41.2,22.1,,80.3,37.6,61.4,74.8,
147,Trinidad and Tobago,Caribbean,10.0,-4.9,30.1,95.1,94.0,1.1,34.2,,11.0,11.0,40.3,47.7,3.7,69.7,59.1,22008.0,35435.0,0.0,12.9,14.4,12.5,,,,-1.7,45.7,99.9,8.8,28763.0,0.324,,,39.4,,,,,,28622.0,1.2,30.9,,,,,,21.9,15.6,410.0,,,62.1,51.0,73.7,70.8,,34.0,45.5,20.5,98.0,10.9,11.0,10.8,33.9,158.7,121.0,214.0,0.002,-0.7,0.0,0.0,14.4,98.4,,0.9,0.1,0.6,8.0,9.0,38.0,0.1,,,0.1,3.7,73.4,74.4,69.1,10.6,88.0,258.0,4.0,417.0,427.0,425.0,100.0,56.0,,,0.816,0.3,0.61,0.1,100.0,1.04,30.1,71.8,86.0,,1.4,4.8,11.4,1.0,24.3,53.2,30.2,19.0,16.5,73.6,0.9,29.8,52.0
148,Tunisia,Northern Africa,7.0,-8.6,7.7,98.1,99.0,0.24,2.6,2.3,10.1,2.0,62.5,96.9,13.7,43.7,39.8,4537.0,16152.0,0.0,15.1,15.8,14.4,99.9,,37.2,1.7,6.7,88.4,69.7,10849.0,0.298,6.6,19.7,125.1,44.0,115.0,93.0,33.0,19.6,10275.0,0.1,3.0,35.8,1.5,6.4,-0.8,34.6,18.9,10.7,5724.0,-4.5,,46.9,24.3,70.6,75.9,79.0,50.2,25.7,24.1,30.0,7.2,6.4,7.9,31.1,125.2,70.0,110.0,0.005,-1.2,1.6,0.0,11.8,33.8,-1.8,7.8,0.9,1.3,144.0,151.0,39.7,0.2,2.0,15.2,1.1,3.7,51.8,41.2,52.7,6.8,100.0,212.0,-1.5,367.0,361.0,386.0,73.6,81.0,16.0,5.9,0.974,1.8,4.73,0.6,100.0,1.05,31.3,58.4,78.0,10.7,11.5,15.2,35.8,1.0,7.0,68.6,,,20.8,28.4,5.3,35.3,
149,Turkey,Western Asia,-4.0,11.8,25.8,97.0,99.0,0.2,4.5,,9.5,15.0,73.5,77.9,19.4,53.8,45.8,15576.0,34313.0,0.0,15.2,14.7,15.7,54.2,16.7,14.2,1.3,15.2,87.6,19.8,25129.0,0.317,4.4,30.9,2029.1,29.0,103.0,103.0,95.0,29.8,24804.0,,4.3,41.9,2.1,8.5,-0.8,13.5,22.6,9.6,30289.0,0.4,56.6,51.6,32.4,71.9,76.0,95.6,,,,112.0,8.0,7.1,8.8,29.9,94.4,70.0,138.0,,4.3,0.4,1.0,12.2,20.0,-4.9,54.0,6.6,,,,,,,,6.7,,52.2,44.9,66.0,12.0,,220.0,-3.8,420.0,428.0,425.0,97.4,86.0,18.0,4.6,0.876,61.4,0.12,1.0,100.0,1.05,14.6,44.0,90.0,39.3,80.7,11.3,20.3,1.0,5.9,74.6,38.0,,28.5,54.3,1.1,37.3,23.9
150,Turkmenistan,Central Asia,-8.0,,24.4,99.9,100.0,0.87,12.5,0.3,11.5,6.0,50.2,,8.2,46.8,63.2,11240.0,20083.0,0.0,10.8,10.5,11.1,117.7,,,12.5,8.8,,,16389.0,,3.0,47.2,94.4,58.0,88.0,86.0,8.0,47.2,15594.0,,,,,,,3.6,26.8,23.4,,-106.8,,65.5,53.4,78.2,68.0,,4.4,88.0,7.6,,9.8,,,25.6,151.4,131.0,246.0,0.001,-1.9,0.1,0.0,6.6,,-4.3,3.7,0.2,0.4,23.0,23.0,36.1,0.0,,,0.7,2.5,,,,,,583.0,,,,,100.0,,,,0.974,0.4,0.02,,100.0,1.05,25.8,,,,5.8,3.4,6.5,1.0,12.1,51.2,,,21.1,35.5,2.5,47.7,
151,Uganda,Eastern Africa,-1.0,-10.8,106.5,97.3,30.0,0.08,0.1,20.6,28.9,40.0,38.4,23.2,69.0,24.1,69.2,1212.0,2109.0,0.0,11.6,11.0,12.2,44.4,31.5,,2.7,10.4,,1.1,1698.0,0.523,2.3,24.0,72.8,13.0,100.0,,5.0,23.5,1658.0,6.5,11.5,41.0,2.0,7.5,-0.7,27.9,24.2,32.5,1323.0,7.4,,70.7,66.6,74.9,60.2,70.2,21.7,23.7,54.5,84.0,6.1,4.7,7.2,15.8,55.0,268.0,346.0,0.279,-0.8,7.4,0.0,4.3,6.6,-1.7,21.5,0.9,56.8,23549.0,23549.0,49.1,25.4,35.9,19.7,7.9,23.9,31.7,26.7,32.4,65.0,,115.0,-0.9,,,,74.2,,43.0,5.4,0.752,6.4,4.79,0.5,18.0,1.03,34.3,,82.0,18.8,42.9,2.1,2.9,1.0,29.6,23.2,49.9,,74.5,52.7,52.4,95.2,5.9
152,Ukraine,Eastern Europe,4.0,2.8,23.8,98.6,100.0,0.64,5.0,3.2,,9.0,65.4,58.7,14.9,59.8,49.1,6082.0,10513.0,0.0,15.0,15.2,14.8,102.2,42.4,14.6,2.2,16.7,75.3,8.5,7894.0,0.285,5.9,20.7,335.4,84.0,100.0,97.0,83.0,16.0,8130.0,0.9,6.3,25.0,0.9,3.5,-1.8,3.6,8.5,7.5,13333.0,-1.3,46.5,54.2,46.9,63.0,72.1,100.0,28.7,59.8,11.5,126.0,11.3,11.3,11.3,40.3,135.2,,,0.001,-0.9,1.6,0.0,24.2,91.9,-2.8,30.1,7.3,0.2,109.0,107.0,34.5,0.0,0.1,3.8,2.3,0.4,95.1,94.5,95.6,4.5,86.0,195.0,-3.6,,,,99.9,,13.0,4.0,0.945,139.3,10.85,0.6,100.0,1.06,12.3,98.1,95.0,29.3,44.2,9.5,23.3,1.0,4.9,69.2,13.2,1.3,15.6,61.3,0.3,22.8,18.3
153,United Arab Emirates,Western Asia,-8.0,,28.4,100.0,100.0,0.36,23.3,,,,,100.8,0.4,60.7,78.3,24973.0,84130.0,0.0,13.6,14.3,13.4,172.8,,17.3,2.5,3.9,99.8,,67293.0,0.232,,24.8,632.6,82.0,111.0,96.0,37.0,23.0,67805.0,,0.9,,,,,,,5.2,,41.5,88.9,79.7,40.9,92.0,77.4,,,,,45.0,10.8,11.9,9.7,33.4,214.7,56.0,79.0,,11.0,,0.0,1.3,,,8.0,0.1,,,,,,,,0.5,,69.0,78.8,65.7,8.0,100.0,229.0,,427.0,434.0,437.0,99.9,,25.0,,0.866,0.1,,0.9,100.0,1.05,22.5,53.5,97.0,,9.4,1.7,5.1,1.0,,86.2,,,0.4,76.4,0.5,16.4,
154,United Kingdom,Northern Europe,8.0,3.3,12.5,,100.0,0.17,6.5,,,,84.0,167.5,1.1,80.5,59.7,28043.0,50485.0,0.0,17.4,17.9,17.0,62.5,33.8,17.4,1.8,13.0,80.7,5.5,39753.0,0.116,5.6,17.0,2624.6,96.0,102.0,125.0,57.0,16.9,39116.0,,1.2,33.2,1.3,5.4,-0.9,3.7,19.5,4.0,35814.0,17.1,94.8,62.3,56.8,68.1,81.7,,,,,42.0,12.9,12.8,13.5,40.2,120.0,54.0,84.0,,3.1,,1.0,29.0,100.0,-0.5,42.2,12.3,,,,,,,,4.0,,82.9,82.4,85.2,,,146.0,-0.3,492.0,498.0,509.0,,100.0,17.0,8.3,0.789,0.1,0.17,1.7,100.0,1.05,28.5,83.2,,,66.2,4.3,11.7,1.0,,83.1,29.0,7.0,13.1,96.1,,27.8,10.9
155,United States,Northern America,8.0,6.1,18.8,,100.0,0.32,16.5,,2.1,,72.7,241.9,1.7,79.5,59.1,43899.0,66208.0,0.0,16.5,17.2,15.7,26.6,,9.9,1.8,33.9,82.8,13.6,54225.0,0.189,5.0,19.7,17662.3,69.0,99.0,97.0,,19.5,54941.0,0.5,5.4,41.5,2.0,9.4,0.5,5.5,28.1,5.6,75608.0,4.3,74.9,61.9,55.7,68.3,79.5,,,,,,13.4,13.4,13.3,37.6,122.9,80.0,134.0,,2.9,,1.0,23.5,100.0,3.0,213.1,50.0,,,,,,,,19.7,,95.3,95.5,95.2,,,698.0,-0.9,470.0,497.0,496.0,99.1,,14.0,6.2,0.84,0.3,0.03,2.8,100.0,1.05,19.7,96.3,,,324.5,4.4,9.5,1.0,9.0,82.1,,,6.3,92.7,,28.8,16.5
156,Uruguay,South America,10.0,10.3,54.7,97.2,100.0,0.1,2.0,,10.7,25.0,79.6,35.3,8.2,71.9,59.6,15282.0,24905.0,0.0,15.9,16.9,15.0,40.0,33.7,10.8,0.0,10.5,46.8,,20551.0,0.27,,15.7,71.0,90.0,107.0,112.0,56.0,16.7,19930.0,0.6,7.7,39.7,1.8,7.9,,7.4,25.3,9.0,3037.0,,64.2,64.8,56.1,74.4,77.6,98.5,,,,98.0,8.7,9.0,8.4,34.9,148.6,76.0,133.0,,-1.8,0.0,0.0,22.8,76.5,-1.6,2.2,0.5,,,,,,,,0.2,,54.1,55.8,52.1,1.2,100.0,291.0,-3.3,418.0,437.0,435.0,99.9,96.0,12.0,,0.833,0.0,0.18,0.3,100.0,1.05,22.3,25.6,84.0,,3.5,8.1,24.5,1.0,,95.2,,,23.9,60.6,0.8,32.8,18.7
157,Uzbekistan,Central Asia,-9.0,,16.5,99.4,100.0,0.64,3.4,,19.6,7.0,,,21.9,40.4,60.9,4687.0,8264.0,0.0,12.0,11.8,12.2,58.1,,,0.1,7.6,97.7,,6253.0,0.274,,24.9,202.5,27.0,103.0,93.0,9.0,24.9,6470.0,,,,,,,0.8,,17.0,1969.0,-11.2,,65.7,53.8,77.9,71.4,100.0,11.9,67.8,20.3,126.0,11.5,11.2,11.8,26.3,74.0,101.0,180.0,0.016,-0.4,0.7,0.0,6.6,98.1,,21.6,1.4,4.4,1178.0,1377.0,37.2,0.3,,14.1,3.2,10.1,99.9,99.9,99.9,0.8,99.0,150.0,,,,,100.0,,21.0,,0.97,3.4,3.7,0.2,100.0,1.08,16.4,,98.0,,31.9,7.2,14.6,1.0,,50.6,,,24.7,36.0,14.9,41.4,
158,Venezuela,South America,-3.0,7.4,85.3,97.5,81.0,0.36,6.0,,13.4,,75.0,61.9,10.2,66.5,58.5,7401.0,13976.0,0.0,14.3,15.4,13.2,48.1,,,0.2,52.9,88.4,1.7,16745.0,0.454,,24.8,514.7,69.0,97.0,86.0,,21.6,10672.0,0.6,56.3,46.9,2.8,15.8,-5.1,12.9,25.2,10.5,601.0,-0.6,,63.6,50.2,77.4,74.7,97.1,,,,182.0,10.3,10.7,10.0,27.4,87.4,89.0,191.0,,-0.5,0.0,0.0,10.1,59.4,-3.2,21.0,2.1,,,,,,,,3.0,,69.2,71.7,66.6,17.5,,178.0,0.1,,,,96.2,,,,0.827,9.3,0.03,,96.4,1.05,22.2,55.8,76.0,59.5,32.0,8.1,17.6,1.0,,88.2,,,31.9,70.0,15.9,41.9,
159,Vietnam,South-Eastern Asia,-7.0,18.4,27.3,95.8,96.0,0.34,1.8,13.1,24.6,11.0,75.7,141.8,40.9,34.1,76.6,5345.0,6383.0,0.0,12.7,12.9,12.5,200.3,,15.4,6.3,47.6,69.8,,6172.0,0.304,5.7,25.8,589.7,87.0,110.0,,28.0,23.1,5859.0,0.4,1.5,34.8,1.4,5.9,-0.3,17.6,21.4,12.7,10013.0,-2.8,,78.2,73.2,83.5,76.5,93.5,41.8,16.6,41.6,180.0,8.2,7.9,8.5,30.4,127.5,66.0,181.0,0.02,-0.4,1.5,0.0,10.2,39.9,0.8,66.7,6.8,5.0,4623.0,4724.0,39.5,0.7,2.6,9.8,7.7,5.6,69.4,66.2,77.7,4.0,100.0,154.0,-6.9,495.0,487.0,525.0,93.8,,20.0,5.5,0.74,334.1,6.16,0.4,100.0,1.1,26.7,32.8,91.0,3.9,95.5,2.1,7.0,1.0,6.1,35.2,34.4,2.3,55.9,30.4,7.8,33.0,0.6
160,Zambia,Eastern Africa,6.0,10.9,82.8,95.7,11.0,0.08,0.3,,40.0,31.0,49.0,21.8,53.3,34.8,69.0,2986.0,4138.0,0.0,12.5,12.0,13.0,71.6,,,3.4,65.4,10.6,,3689.0,0.517,,38.2,63.1,,102.0,,4.0,36.4,3557.0,12.4,5.3,57.1,5.0,21.1,2.3,21.7,48.6,28.8,956.0,,,74.8,70.1,79.7,62.3,83.0,22.5,23.9,53.6,84.0,7.0,6.5,7.4,17.1,72.4,246.0,346.0,0.262,-0.5,4.7,0.0,4.7,8.8,1.2,9.0,0.4,53.4,8338.0,8856.0,49.1,24.3,57.5,54.4,2.9,22.4,44.3,39.2,52.4,44.5,93.0,125.0,-4.9,,,,63.3,,48.0,,0.879,0.3,0.36,0.3,2.7,1.03,18.0,,89.0,8.6,17.1,7.8,15.4,1.0,21.1,43.0,42.7,,77.6,40.3,67.0,84.9,
161,Zimbabwe,Eastern Africa,4.0,-20.7,104.1,93.3,44.0,0.41,0.8,,27.1,32.0,66.8,,68.5,24.1,79.3,1431.0,1948.0,0.0,10.3,10.2,10.5,61.5,,20.9,2.1,36.4,29.1,17.9,1900.0,0.534,7.5,16.9,31.4,42.0,99.0,47.0,8.0,16.8,1683.0,13.5,6.7,43.2,2.2,8.6,,16.8,27.0,26.6,2168.0,-12.0,14.6,83.6,78.5,89.1,61.7,88.7,11.4,29.2,59.4,98.0,8.1,7.5,8.9,19.0,79.7,320.0,380.0,0.149,-3.3,4.4,0.0,5.0,6.2,,9.3,0.5,34.7,5473.0,5602.0,42.9,8.8,21.4,72.3,2.5,26.3,58.7,55.9,66.3,23.1,86.0,145.0,-1.6,,,,78.1,,36.0,7.1,0.789,17.4,11.17,,15.6,1.02,36.2,13.4,94.0,13.4,16.5,5.2,11.4,1.0,10.4,32.2,35.4,,65.7,51.7,74.8,73.6,
